,batch_id,initial_weight_kg,meat_temp_c,grind_size_mm,water_ratio,fat_ratio,final_weight_kg,yield_loss_ratio
456,457,10.17,-1.7,8,0.08,0.18,9.25,0.09
457,458,17.03,-0.7,3,0.12,0.17,15.23,0.106
458,459,10.84,-3.8,8,0.13,0.27,9.06,0.164
459,460,11.78,0.7,8,0.14,0.24,10.62,0.098
460,461,11.76,0.5,5,0.19,0.28,10.57,0.101
461,462,19.74,0.7,8,0.15,0.29,17.38,0.12
462,463,21.19,4.8,3,0.17,0.16,20.28,0.043
463,464,18.75,4.2,5,0.14,0.21,16.6,0.115
464,465,24.43,-2.5,5,0.18,0.23,22.69,0.071
465,466,15.62,-0.7,3,0.09,0.13,14.69,0.06
466,467,14.29,-0.2,8,0.08,0.11,13.11,0.083
467,468,23.03,-0.8,8,0.19,0.27,20.1,0.127
468,469,13.35,3.2,8,0.15,0.21,11.46,0.142
469,470,24.45,0.7,8,0.15,0.21,21.58,0.117
470,471,10.18,1.1,8,0.12,0.21,9.48,0.069
471,472,24.55,3.7,5,0.11,0.25,22.07,0.101
472,473,10.65,3.3,5,0.13,0.13,9.76,0.084
473,474,23.37,-2.8,3,0.07,0.22,20.21,0.135
474,475,17.92,2.4,8,0.12,0.19,14.99,0.164
475,476,24.89,-0.1,8,0.12,0.28,20.22,0.188
476,477,11.11,-1.3,8,0.13,0.2,9.34,0.159
477,478,18.31,-3.5,3,0.15,0.29,16.56,0.096
478,479,24.54,0.4,8,0.19,0.17,22.75,0.073
479,480,17.85,-0.8,5,0.15,0.29,15.21,0.148
480,481,19.44,-1.7,8,0.18,0.28,16.41,0.156
481,482,20.44,2.3,3,0.13,0.22,18.08,0.115
482,483,16.82,2.9,5,0.14,0.17,15.67,0.068
483,484,19.41,-1.8,5,0.06,0.18,16.87,0.131
484,485,18.76,-3.6,5,0.07,0.25,15.62,0.167
485,486,23.52,3.6,8,0.14,0.22,22.14,0.059
486,487,10.68,-3.9,3,0.11,0.18,9.15,0.143
487,488,14.21,4.4,3,0.17,0.23,12.93,0.09
488,489,24.26,1.6,8,0.13,0.25,21.49,0.114
489,490,23.35,-1.1,3,0.18,0.1,21.28,0.089
490,491,16.83,-1.8,5,0.2,0.12,15.47,0.081
491,492,19.3,-3.9,5,0.07,0.12,17.26,0.106
492,493,14.16,-1.9,3,0.11,0.15,12.75,0.1
493,494,12.82,-2.8,3,0.15,0.19,11.58,0.097
494,495,16.96,1.5,8,0.1,0.26,15.48,0.087
495,496,15.3,-2.5,8,0.09,0.17,12.62,0.175
496,497,18.75,0.8,8,0.17,0.1,16.85,0.101
497,498,11.17,1.3,8,0.2,0.2,10.05,0.1
498,499,24.62,-1.3,8,0.17,0.3,22.23,0.097
499,500,24.79,-3.7,8,0.13,0.17,22.19,0.105
500,501,20.47,-3.7,5,0.12,0.29,18.83,0.08
501,502,18.04,-3.8,3,0.13,0.12,16.13,0.106
502,503,14.64,2.7,8,0.12,0.13,13.16,0.101
503,504,22.21,-1.1,5,0.13,0.24,19.71,0.113
504,505,20.27,3.2,3,0.08,0.2,19.14,0.056
505,506,12.44,-0.1,3,0.19,0.25,11.07,0.11
506,507,23.66,0.1,3,0.16,0.27,21.45,0.093
507,508,22.34,0.6,8,0.15,0.15,20.21,0.095
508,509,24.25,2.4,8,0.19,0.24,22.85,0.058
509,510,20.89,-1.5,8,0.09,0.22,19.49,0.067
510,511,19.2,-2.9,3,0.06,0.27,17.1,0.109
511,512,16.27,1.0,3,0.17,0.19,14.65,0.1
512,513,23.99,-1.1,5,0.2,0.11,20.69,0.138
513,514,22.99,-0.0,5,0.14,0.21,19.81,0.138
514,515,10.68,1.8,5,0.06,0.29,9.09,0.149
515,516,10.4,0.4,5,0.17,0.1,9.11,0.124
516,517,15.65,1.6,3,0.06,0.15,14.26,0.089
517,518,22.16,0.9,8,0.13,0.16,20.25,0.086
518,519,24.81,2.7,8,0.09,0.25,22.54,0.091
519,520,12.26,2.4,8,0.19,0.16,10.83,0.117
520,521,18.91,0.8,8,0.12,0.15,17.68,0.065
521,522,15.71,2.1,5,0.18,0.23,13.76,0.124
522,523,24.55,3.9,3,0.09,0.11,22.3,0.092
523,524,22.63,-0.1,8,0.11,0.13,21.3,0.059
524,525,22.57,-0.3,3,0.19,0.18,21.29,0.057
525,526,17.03,2.9,5,0.08,0.17,15.39,0.096
526,527,16.22,1.2,5,0.14,0.17,15.36,0.053
527,528,14.1,-3.4,8,0.11,0.12,13.08,0.072
528,529,10.85,4.0,8,0.17,0.17,10.1,0.069
529,530,22.97,-3.7,5,0.07,0.26,19.23,0.163
530,531,22.19,2.7,5,0.12,0.18,20.75,0.065
531,532,25.0,2.8,3,0.15,0.22,21.94,0.122
532,533,24.95,4.6,5,0.11,0.13,21.87,0.123
533,534,18.33,-3.5,3,0.06,0.11,16.2,0.116
534,535,21.53,1.4,5,0.16,0.28,19.09,0.113
535,536,24.17,-0.1,3,0.13,0.17,21.75,0.1
536,537,22.74,-1.0,5,0.05,0.17,20.94,0.079
537,538,13.71,-3.2,5,0.14,0.28,11.47,0.163
538,539,16.76,1.1,3,0.19,0.24,14.63,0.127
539,540,11.94,0.3,3,0.07,0.25,10.55,0.116
540,541,24.31,-3.1,8,0.14,0.24,22.52,0.074
541,542,19.09,1.5,8,0.16,0.12,16.89,0.115
542,543,13.43,2.6,5,0.06,0.29,12.63,0.06
543,544,20.08,2.9,5,0.05,0.28,18.73,0.067
544,545,19.27,4.1,3,0.12,0.15,17.93,0.07
545,546,15.37,-0.3,5,0.17,0.26,14.21,0.075
546,547,11.7,4.6,8,0.07,0.18,10.53,0.1
547,548,20.07,3.8,3,0.18,0.24,18.18,0.094
548,549,17.8,-1.3,5,0.15,0.13,16.01,0.101
549,550,21.58,-2.6,3,0.1,0.21,19.08,0.116
550,551,17.8,-0.1,8,0.13,0.13,14.91,0.162
551,552,22.78,-0.4,8,0.19,0.21,21.41,0.06
552,553,18.28,1.2,8,0.08,0.15,15.79,0.136
553,554,18.41,1.3,5,0.12,0.19,15.75,0.144
554,555,23.15,2.7,5,0.14,0.23,19.83,0.143
555,556,16.05,0.6,5,0.07,0.28,14.8,0.078
556,557,12.01,-3.1,5,0.06,0.13,10.3,0.142
557,558,10.43,3.7,5,0.05,0.28,9.55,0.084
558,559,21.33,-1.2,5,0.1,0.18,18.76,0.12
559,560,19.3,4.7,8,0.06,0.27,18.07,0.064
560,561,20.56,-2.9,8,0.17,0.2,18.83,0.084
561,562,13.19,4.6,5,0.2,0.27,11.52,0.127
562,563,12.05,-3.2,8,0.06,0.23,10.49,0.129
563,564,10.22,-1.9,3,0.11,0.2,8.8,0.139
564,565,15.26,-3.6,5,0.05,0.16,13.55,0.112
565,566,18.85,2.3,3,0.07,0.29,17.04,0.096
566,567,15.88,3.7,5,0.1,0.26,14.85,0.065
567,568,16.56,-0.1,5,0.11,0.18,14.72,0.111
568,569,23.56,4.4,8,0.19,0.13,20.4,0.134
569,570,15.22,1.3,3,0.11,0.26,14.24,0.064
570,571,17.71,1.7,8,0.12,0.3,15.48,0.126
571,572,21.75,3.6,5,0.09,0.16,19.94,0.083
572,573,15.95,-1.3,3,0.05,0.28,13.8,0.135
573,574,19.33,-0.8,5,0.18,0.13,17.01,0.12
574,575,22.94,4.2,8,0.06,0.29,21.12,0.079
575,576,24.24,4.1,5,0.19,0.25,20.81,0.142
576,577,12.21,4.8,5,0.07,0.17,11.22,0.081
577,578,23.9,4.1,8,0.14,0.16,22.39,0.063
578,579,17.38,-2.9,5,0.2,0.23,14.7,0.154
579,580,13.87,3.4,3,0.07,0.22,12.9,0.07
580,581,16.89,-0.3,8,0.11,0.28,14.92,0.117
581,582,24.7,4.9,5,0.17,0.25,21.17,0.143
582,583,17.39,0.3,8,0.05,0.21,16.08,0.075
583,584,14.93,1.0,5,0.15,0.29,13.19,0.117
584,585,19.5,0.8,8,0.06,0.22,17.66,0.094
585,586,13.6,-1.1,8,0.09,0.27,12.52,0.079
586,587,11.14,-3.3,3,0.07,0.27,9.39,0.157
587,588,11.93,4.1,8,0.19,0.28,9.95,0.166
588,589,11.92,3.2,3,0.08,0.11,10.83,0.091
589,590,12.28,-2.7,8,0.06,0.22,10.3,0.161
590,591,12.08,3.0,8,0.14,0.19,10.32,0.146
591,592,19.61,1.6,5,0.1,0.2,17.44,0.111
592,593,12.73,-0.3,5,0.11,0.19,12.02,0.056
593,594,15.19,-1.7,5,0.07,0.27,13.97,0.08
594,595,23.45,3.7,8,0.16,0.16,22.01,0.061
595,596,17.11,2.3,8,0.14,0.19,14.29,0.165
596,597,20.01,0.9,3,0.1,0.14,17.69,0.116
597,598,12.58,1.5,3,0.08,0.15,11.44,0.091
598,599,12.88,-3.2,3,0.14,0.23,11.77,0.086
599,600,10.61,0.3,5,0.17,0.12,9.37,0.117
600,601,12.53,-2.3,5,0.1,0.14,11.85,0.054
601,602,14.18,-2.1,3,0.05,0.21,12.61,0.111
602,603,12.66,2.0,8,0.08,0.11,10.88,0.141
603,604,11.33,4.2,5,0.15,0.13,10.03,0.115
604,605,11.81,-0.4,5,0.2,0.27,10.75,0.09
605,606,16.91,-2.1,3,0.05,0.27,15.97,0.056
606,607,13.1,1.8,5,0.1,0.17,11.88,0.093
607,608,15.46,3.8,3,0.06,0.17,14.57,0.058
608,609,17.55,2.7,5,0.1,0.29,16.35,0.068
609,610,20.36,3.8,8,0.11,0.11,17.91,0.12
610,611,10.59,0.8,8,0.19,0.22,8.78,0.171
611,612,21.99,2.8,5,0.06,0.22,19.07,0.133
612,613,19.42,-2.7,3,0.17,0.26,16.71,0.14
613,614,11.23,-0.9,5,0.11,0.29,10.36,0.077
614,615,23.1,-0.5,3,0.17,0.17,20.9,0.095
615,616,23.81,0.6,5,0.13,0.19,21.97,0.077
616,617,10.92,4.4,8,0.06,0.23,9.59,0.122
617,618,14.15,3.9,8,0.19,0.29,12.64,0.107
618,619,22.09,-2.8,5,0.06,0.28,20.55,0.07
619,620,21.22,-2.4,5,0.14,0.23,19.76,0.069
620,621,12.77,-0.8,5,0.18,0.27,10.72,0.161
621,622,13.14,-1.4,8,0.06,0.12,11.25,0.144
622,623,15.56,1.5,8,0.13,0.18,14.24,0.085
623,624,17.27,4.1,3,0.17,0.1,16.33,0.054
624,625,19.27,4.7,5,0.2,0.14,18.07,0.062
625,626,15.53,1.9,5,0.16,0.23,13.8,0.111
626,627,16.94,3.5,8,0.09,0.28,14.55,0.141
627,628,21.21,0.7,5,0.15,0.23,19.43,0.084
628,629,10.55,-2.1,3,0.16,0.23,9.49,0.1
629,630,13.79,0.7,5,0.15,0.12,12.58,0.088
630,631,20.7,1.0,8,0.18,0.23,18.28,0.117
631,632,23.43,2.7,5,0.06,0.19,20.05,0.144
632,633,17.68,-2.0,8,0.07,0.23,15.73,0.11
633,634,17.98,-0.7,3,0.15,0.17,15.63,0.131
634,635,11.61,-0.7,3,0.19,0.22,10.9,0.061
635,636,16.71,4.6,5,0.12,0.18,15.65,0.063
636,637,17.99,-0.0,5,0.19,0.21,16.36,0.091
637,638,13.64,2.8,8,0.19,0.13,11.54,0.154
638,639,14.04,2.8,3,0.19,0.18,12.87,0.083
639,640,15.66,-1.6,3,0.19,0.17,14.1,0.1
640,641,10.3,1.1,3,0.18,0.25,9.35,0.092
641,642,14.83,4.0,3,0.17,0.24,14.13,0.047
642,643,13.17,0.3,5,0.15,0.28,12.26,0.069
643,644,14.91,4.5,5,0.05,0.23,13.79,0.075
644,645,11.8,-2.1,8,0.07,0.16,10.61,0.101
645,646,23.36,-3.3,3,0.07,0.26,21.31,0.088
646,647,18.9,4.0,5,0.05,0.2,17.29,0.085
647,648,20.19,3.6,5,0.07,0.14,17.62,0.127
648,649,21.84,4.9,3,0.19,0.25,19.55,0.105
649,650,17.48,2.1,5,0.15,0.13,16.41,0.061
650,651,11.3,4.4,8,0.1,0.14,10.14,0.103
651,652,18.06,3.4,8,0.17,0.25,15.05,0.167
652,653,18.8,3.6,3,0.12,0.25,16.84,0.104
653,654,21.18,1.1,8,0.07,0.26,17.82,0.159
654,655,16.47,-0.6,5,0.18,0.16,14.16,0.14
655,656,11.91,4.4,8,0.1,0.27,10.46,0.122
656,657,14.26,-0.1,5,0.15,0.24,12.07,0.154
657,658,15.45,0.8,3,0.09,0.27,14.36,0.071
658,659,19.69,0.0,3,0.13,0.24,17.38,0.117
659,660,18.56,1.1,5,0.17,0.22,16.69,0.101
660,661,15.34,0.2,5,0.07,0.12,14.22,0.073
661,662,24.8,-3.6,8,0.2,0.24,20.27,0.183
662,663,19.09,3.9,5,0.06,0.24,16.56,0.133
663,664,13.56,-0.0,3,0.13,0.16,12.52,0.077
664,665,11.53,1.3,5,0.19,0.25,9.99,0.134
665,666,12.29,-2.7,8,0.19,0.21,11.15,0.093
666,667,13.69,-4.0,8,0.08,0.21,11.87,0.133
667,668,12.41,-1.8,5,0.07,0.17,11.74,0.054
668,669,12.8,2.3,8,0.16,0.12,11.78,0.08
669,670,14.28,-3.1,8,0.06,0.14,12.94,0.094
670,671,12.6,4.2,3,0.12,0.25,11.71,0.071
671,672,23.45,-2.1,5,0.17,0.15,20.39,0.13
672,673,11.2,-2.2,3,0.13,0.1,10.69,0.046
673,674,17.87,-2.4,3,0.08,0.3,15.26,0.146
674,675,16.16,-3.9,8,0.12,0.14,14.42,0.108
675,676,24.74,2.9,3,0.19,0.23,22.48,0.091
676,677,11.68,3.9,5,0.14,0.29,10.65,0.088
677,678,15.97,1.5,5,0.16,0.22,14.27,0.106
678,679,24.54,-2.3,5,0.1,0.26,20.89,0.149
679,680,22.98,-1.4,3,0.08,0.3,21.01,0.086
680,681,22.26,0.3,5,0.09,0.27,20.27,0.089
681,682,13.87,4.6,5,0.13,0.21,12.6,0.092
682,683,12.56,-1.8,3,0.09,0.17,10.94,0.129
683,684,20.03,2.6,3,0.13,0.2,17.62,0.12
684,685,23.94,-0.0,3,0.16,0.27,21.67,0.095
685,686,18.35,-1.3,3,0.16,0.27,17.27,0.059
686,687,18.57,0.1,8,0.07,0.27,16.98,0.086
687,688,14.2,-3.4,3,0.16,0.22,12.74,0.103
688,689,21.54,3.2,3,0.15,0.2,19.57,0.091
689,690,12.81,-1.8,5,0.05,0.16,11.82,0.077
690,691,14.86,2.5,5,0.06,0.1,13.58,0.086
691,692,16.38,-3.4,3,0.15,0.25,14.0,0.145
692,693,17.61,4.6,3,0.11,0.16,16.79,0.047
693,694,13.64,-2.3,3,0.07,0.17,12.75,0.065
694,695,11.72,3.9,5,0.06,0.27,10.28,0.123
695,696,19.16,3.3,5,0.07,0.11,17.29,0.098
696,697,14.33,4.7,3,0.19,0.29,12.52,0.126
697,698,18.72,0.3,5,0.16,0.1,17.4,0.071
698,699,12.32,2.5,5,0.13,0.29,10.77,0.126
699,700,17.22,-0.7,3,0.19,0.19,15.23,0.116
700,701,17.99,-2.3,5,0.14,0.12,16.52,0.082
701,702,10.78,-0.0,3,0.16,0.23,9.89,0.083
702,703,15.05,-2.5,8,0.09,0.28,12.5,0.169
703,704,12.02,4.8,8,0.14,0.19,10.59,0.119
704,705,10.95,-3.1,8,0.07,0.24,9.38,0.143
705,706,24.85,1.3,5,0.11,0.3,22.63,0.089
706,707,14.84,1.6,8,0.05,0.15,13.35,0.1
707,708,22.15,0.8,5,0.08,0.26,19.8,0.106
708,709,13.82,2.0,3,0.06,0.16,12.86,0.069
709,710,20.22,-3.0,8,0.11,0.19,17.51,0.134
710,711,21.4,1.0,5,0.18,0.16,20.2,0.056
711,712,18.93,-1.4,8,0.11,0.19,17.19,0.092
712,713,17.07,4.5,5,0.17,0.1,15.75,0.077
713,714,16.18,2.9,5,0.15,0.16,14.17,0.124
714,715,15.23,4.8,3,0.13,0.19,13.74,0.098
715,716,23.94,-3.7,5,0.09,0.23,20.32,0.151
716,717,22.46,-1.4,5,0.19,0.23,20.27,0.098
717,718,24.48,-2.2,8,0.06,0.22,20.85,0.148
718,719,11.86,-3.9,3,0.15,0.16,10.82,0.088
719,720,20.96,-1.8,5,0.14,0.29,18.22,0.131
720,721,24.08,2.1,8,0.12,0.18,22.06,0.084
721,722,12.72,-1.9,3,0.09,0.14,11.9,0.064
722,723,11.0,0.6,5,0.11,0.21,9.99,0.092
723,724,21.12,4.0,8,0.18,0.25,17.75,0.16
724,725,18.62,2.2,3,0.18,0.1,17.89,0.039
725,726,22.63,-0.4,3,0.19,0.16,19.88,0.122
726,727,12.1,-0.6,3,0.1,0.26,11.33,0.064
727,728,21.93,0.1,3,0.11,0.2,20.78,0.052
728,729,13.02,-2.4,5,0.05,0.18,10.96,0.158
729,730,12.45,1.7,5,0.19,0.29,11.56,0.071
730,731,12.46,-0.7,3,0.1,0.12,11.4,0.085
731,732,22.22,3.7,3,0.11,0.22,19.77,0.11
732,733,19.98,2.8,5,0.19,0.17,17.7,0.114
733,734,17.85,1.5,8,0.13,0.11,15.31,0.142
734,735,15.38,-0.7,3,0.13,0.14,13.38,0.13
735,736,23.16,-2.1,5,0.08,0.23,21.72,0.062
736,737,15.89,3.0,5,0.12,0.11,15.16,0.046
737,738,22.25,0.4,8,0.19,0.22,19.86,0.107
738,739,16.59,-2.0,5,0.13,0.29,14.3,0.138
739,740,15.65,-2.2,3,0.09,0.26,14.14,0.096
740,741,16.94,-2.5,5,0.05,0.17,15.54,0.083
741,742,14.52,3.0,3,0.1,0.13,13.01,0.104
742,743,21.21,-1.9,5,0.14,0.19,17.97,0.153
743,744,17.54,0.7,3,0.06,0.18,16.18,0.078
744,745,13.48,0.1,3,0.14,0.29,11.79,0.125
745,746,23.49,1.2,5,0.13,0.3,19.69,0.162
746,747,15.76,3.9,3,0.17,0.18,14.38,0.088
747,748,18.15,3.8,5,0.05,0.13,16.67,0.082
748,749,23.6,0.1,5,0.17,0.28,20.75,0.121
749,750,19.36,-3.9,5,0.13,0.26,16.83,0.131
750,751,11.75,-0.2,3,0.11,0.2,10.31,0.123
751,752,24.1,1.5,5,0.19,0.17,22.13,0.082
752,753,19.42,1.0,8,0.07,0.19,17.95,0.076
753,754,15.02,1.9,3,0.13,0.28,13.17,0.123
754,755,12.09,-2.6,8,0.1,0.14,10.93,0.096
755,756,21.91,1.8,8,0.13,0.26,19.09,0.129
756,757,19.3,-2.4,8,0.13,0.1,17.15,0.111
757,758,18.0,2.8,8,0.06,0.28,14.96,0.169
758,759,23.41,-0.9,5,0.15,0.2,21.52,0.081
759,760,21.83,2.4,8,0.15,0.15,20.54,0.059
760,761,12.28,-3.6,3,0.17,0.1,10.67,0.131
761,762,14.68,-0.3,8,0.06,0.21,12.64,0.139
762,763,13.73,2.3,8,0.09,0.15,12.72,0.074
763,764,21.16,-2.0,8,0.15,0.23,19.43,0.082
764,765,10.5,3.2,5,0.07,0.16,9.16,0.128
765,766,18.55,1.7,8,0.15,0.12,16.05,0.135
766,767,21.44,1.3,8,0.06,0.2,20.01,0.067
767,768,23.15,-0.8,8,0.1,0.21,19.05,0.177
768,769,15.13,0.3,3,0.18,0.19,14.07,0.07
769,770,22.32,1.4,5,0.17,0.19,20.53,0.08
770,771,11.66,0.3,5,0.15,0.22,10.15,0.13
771,772,22.7,2.3,5,0.18,0.21,21.48,0.054
772,773,11.91,-0.1,3,0.16,0.13,11.01,0.076
773,774,15.96,-2.2,8,0.13,0.14,14.49,0.092
774,775,21.96,-2.1,3,0.2,0.13,20.08,0.086
775,776,12.25,-3.9,5,0.15,0.24,10.88,0.112
776,777,13.44,-1.3,5,0.14,0.21,11.54,0.141
777,778,20.83,2.7,5,0.11,0.19,18.73,0.101
778,779,20.8,3.1,3,0.19,0.26,18.78,0.097
779,780,19.62,-2.2,5,0.09,0.17,17.9,0.088
780,781,20.41,4.6,8,0.05,0.21,17.57,0.139
781,782,18.14,0.5,3,0.08,0.11,16.72,0.078
782,783,13.78,4.3,8,0.07,0.25,11.87,0.139
783,784,15.19,2.4,5,0.1,0.24,14.2,0.065
784,785,12.72,2.5,5,0.17,0.26,11.36,0.107
785,786,23.63,-3.2,3,0.15,0.28,19.89,0.158
786,787,18.75,-2.0,8,0.08,0.25,15.92,0.151
787,788,16.01,-3.9,3,0.17,0.27,14.43,0.099
788,789,16.93,2.4,8,0.13,0.17,15.83,0.065
789,790,24.21,-0.9,5,0.13,0.17,22.92,0.053
790,791,12.3,3.1,3,0.1,0.29,11.1,0.098
791,792,18.79,-0.9,3,0.18,0.28,16.17,0.139
792,793,17.59,3.4,8,0.1,0.21,15.92,0.095
793,794,19.17,-2.8,5,0.06,0.17,16.44,0.142
794,795,10.27,-2.4,5,0.1,0.27,9.61,0.064
795,796,23.08,-0.9,8,0.16,0.16,21.38,0.074
796,797,23.98,-0.3,8,0.15,0.13,21.41,0.107
797,798,18.48,-0.9,8,0.08,0.23,16.49,0.108
798,799,20.45,2.9,8,0.07,0.11,19.27,0.058
799,800,23.84,-3.1,8,0.15,0.18,22.12,0.072
800,801,20.61,-0.8,5,0.15,0.26,17.92,0.131
801,802,12.29,3.5,5,0.1,0.16,11.68,0.05
802,803,18.64,-3.4,3,0.18,0.29,17.14,0.08
803,804,19.1,4.5,5,0.2,0.29,16.47,0.138
804,805,16.36,4.9,8,0.08,0.26,13.7,0.163
805,806,21.05,-3.2,5,0.14,0.3,19.7,0.064
806,807,24.02,-1.4,5,0.05,0.21,20.58,0.143
807,808,23.88,-0.6,5,0.16,0.21,20.65,0.135
808,809,16.76,3.0,3,0.11,0.27,14.39,0.141
809,810,11.7,1.4,3,0.08,0.2,10.16,0.132
810,811,24.77,1.8,8,0.16,0.18,22.84,0.078
811,812,22.58,2.8,8,0.17,0.22,20.69,0.084
812,813,11.87,-2.9,3,0.07,0.23,11.02,0.072
813,814,23.81,3.5,5,0.06,0.25,22.34,0.062
814,815,23.05,2.4,5,0.1,0.23,21.11,0.084
815,816,17.78,1.2,3,0.14,0.25,16.41,0.077
816,817,18.87,4.0,8,0.17,0.23,17.4,0.078
817,818,15.99,2.3,5,0.13,0.2,14.26,0.108
818,819,10.82,-2.2,8,0.14,0.13,9.39,0.132
819,820,15.03,-0.1,5,0.17,0.26,13.41,0.108
820,821,22.04,0.4,8,0.13,0.11,20.61,0.065
821,822,10.07,-3.5,5,0.14,0.3,8.48,0.158
822,823,15.0,4.6,8,0.13,0.27,13.79,0.081
823,824,15.97,-2.8,8,0.18,0.23,13.17,0.175
824,825,18.06,2.3,8,0.09,0.29,15.72,0.13
825,826,23.8,0.6,3,0.09,0.22,20.84,0.124
826,827,15.2,-3.8,8,0.07,0.11,13.74,0.096
827,828,15.2,4.3,3,0.17,0.21,14.37,0.055
828,829,21.06,3.7,3,0.11,0.16,19.95,0.053
829,830,16.78,0.7,8,0.1,0.17,14.22,0.153
830,831,13.37,-1.9,3,0.2,0.19,12.37,0.075
831,832,16.79,-2.9,3,0.19,0.25,14.43,0.141
832,833,12.11,-0.7,3,0.2,0.2,11.21,0.074
833,834,12.65,-1.7,5,0.07,0.19,10.8,0.146
834,835,17.48,0.6,8,0.18,0.16,15.02,0.141
835,836,16.28,4.7,3,0.1,0.21,15.29,0.061
836,837,23.72,1.2,8,0.05,0.15,21.26,0.104
837,838,15.44,4.0,3,0.11,0.15,13.74,0.11
838,839,18.71,1.9,8,0.13,0.25,15.45,0.174
839,840,19.48,0.3,3,0.07,0.17,17.64,0.094
840,841,10.2,3.7,5,0.13,0.11,8.97,0.121
841,842,19.95,0.2,5,0.17,0.17,17.2,0.138
842,843,12.67,3.8,5,0.11,0.23,11.34,0.105
843,844,24.42,-1.4,3,0.1,0.26,22.87,0.063
844,845,12.23,-2.8,8,0.1,0.29,10.69,0.126
845,846,16.22,3.7,3,0.19,0.25,14.51,0.105
846,847,11.28,1.3,5,0.06,0.19,9.7,0.14
847,848,24.95,4.0,3,0.12,0.16,22.44,0.101
848,849,17.53,4.4,8,0.09,0.13,15.5,0.116
849,850,18.93,-3.5,5,0.18,0.23,16.21,0.144
850,851,11.01,0.5,3,0.06,0.2,9.81,0.109
851,852,21.25,-0.6,8,0.11,0.24,19.7,0.073
852,853,13.15,1.6,5,0.11,0.15,11.96,0.09
853,854,23.47,3.1,8,0.18,0.16,22.03,0.061
854,855,13.08,-1.5,8,0.08,0.16,11.68,0.107
855,856,12.86,1.0,5,0.15,0.26,11.65,0.094
856,857,10.55,2.4,3,0.07,0.13,9.29,0.119
857,858,17.08,-2.8,3,0.19,0.22,15.24,0.108
858,859,18.47,3.3,3,0.14,0.11,17.57,0.049
859,860,10.99,1.5,3,0.14,0.21,10.13,0.078
860,861,21.63,4.5,8,0.12,0.11,20.48,0.053
861,862,16.8,-0.9,3,0.1,0.14,15.43,0.082
862,863,17.87,-3.0,3,0.08,0.12,15.46,0.135
863,864,16.61,0.6,8,0.14,0.17,13.83,0.167
864,865,16.01,-3.2,8,0.19,0.17,13.17,0.177
865,866,18.39,4.7,5,0.1,0.27,15.87,0.137
866,867,12.33,-3.7,8,0.18,0.15,11.27,0.086
867,868,12.73,2.8,5,0.07,0.12,11.17,0.123
868,869,22.93,0.7,5,0.19,0.22,21.34,0.069
869,870,24.19,-0.7,3,0.1,0.24,21.73,0.102
870,871,15.6,-3.4,3,0.11,0.16,13.66,0.124
871,872,14.06,1.6,3,0.12,0.22,12.79,0.09
872,873,19.66,1.3,8,0.16,0.26,16.12,0.18
873,874,16.13,-1.5,8,0.16,0.17,15.05,0.067
874,875,10.38,4.2,3,0.12,0.21,9.49,0.086
875,876,12.34,-1.3,3,0.13,0.13,10.99,0.109
876,877,20.74,0.0,8,0.05,0.1,18.18,0.123
877,878,19.88,0.9,5,0.1,0.3,17.01,0.144
878,879,10.41,-3.1,5,0.1,0.16,9.36,0.101
879,880,13.33,4.4,3,0.13,0.16,12.39,0.071
880,881,13.47,-0.6,3,0.13,0.29,12.31,0.086
881,882,20.08,-3.3,3,0.16,0.25,18.21,0.093
882,883,10.3,-0.5,5,0.16,0.22,9.13,0.114
883,884,11.56,1.4,3,0.09,0.24,10.52,0.09
884,885,22.0,0.6,5,0.17,0.24,20.58,0.065
885,886,12.68,2.3,8,0.05,0.25,11.4,0.101
886,887,19.79,-3.5,8,0.16,0.11,16.59,0.162
887,888,13.57,-1.4,8,0.07,0.18,11.92,0.122
888,889,11.49,3.4,3,0.16,0.16,10.69,0.07
889,890,13.65,-3.3,8,0.13,0.11,12.15,0.11
890,891,20.83,3.7,5,0.12,0.18,19.82,0.048
891,892,22.84,-3.2,5,0.15,0.22,21.03,0.079
892,893,22.45,3.5,5,0.06,0.14,19.88,0.114
893,894,15.96,-0.8,3,0.08,0.16,15.01,0.06
894,895,20.02,1.5,3,0.14,0.23,18.47,0.077
895,896,13.07,-2.6,5,0.18,0.22,11.35,0.132
896,897,14.4,-3.4,5,0.11,0.27,12.05,0.163
897,898,23.45,-2.1,5,0.09,0.26,19.71,0.159
898,899,10.2,-2.8,5,0.13,0.29,8.72,0.145
899,900,11.28,-1.2,8,0.14,0.22,10.23,0.093
900,901,13.12,0.6,5,0.11,0.24,11.99,0.086
901,902,10.4,1.3,3,0.18,0.27,9.89,0.049
902,903,12.72,3.1,3,0.13,0.27,11.63,0.086
903,904,18.75,1.9,3,0.06,0.24,16.84,0.102
904,905,16.32,1.5,3,0.08,0.2,14.26,0.126
905,906,23.39,-0.3,3,0.12,0.15,20.74,0.113
906,907,22.26,0.3,5,0.15,0.28,19.98,0.102
907,908,15.13,-0.3,5,0.08,0.26,13.25,0.124
908,909,13.89,3.6,8,0.2,0.27,12.23,0.12
909,910,15.7,-1.9,8,0.1,0.13,13.65,0.131
910,911,18.85,-3.9,8,0.13,0.16,16.43,0.128
911,912,14.02,1.9,5,0.05,0.18,13.05,0.069
912,913,19.36,-2.2,8,0.18,0.27,17.3,0.106
